ID;ParentID;Tipo;Secuencia;Descripción;Cliente;Vehículo;RefInterno;versión;Imagen;Consumo;Unidad;Sourcing;Código
2530;2529;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;VWA;;;;;1; UN   ;; 1058174X       
2531;2529;Insumo;2; Perfil S L120 x W13.2 mm (RPU)          ;VWA;;;;;1; UN   ;; 1071474X       
2532;2529;Insumo;3; Perfil S L140 x W13.2 mm (RPU)          ;VWA;;;;;1; UN   ;; 1071475X       
2533;2529;Insumo;4; Perfil S L50 x W13.2 mm (RPU)           ;VWA;;;;;2; UN   ;; 1071476X       
2534;2529;Insumo;5; ESPUMA APOYACAB CTRL WEU                ;VWA;;;;;1; UN   ;; 1086600X       
2535;2529;Insumo;6; PLASTICO APOYACAB CTRL WEU              ;VWA;;;;;1; UN   ;; 1086601X       
2536;2529;Insumo;7; Tejido Clip Uni Titan 1mm 1,80m         ;VWA;;;;;0.97; MTL  ;; 1943758X       
2537;2529;Insumo;8; Hilo Schwarz 9224 150Tex=20/3Nm (RPU)   ;VWA;;;;;0.000303; KG   ;;8301093
2538;2529;Insumo;9; Hilo Schwarz 9224 100Tex=30/3Nm (RPU)   ;VWA;;;;;7.7; MTS  ;;8301094
2539;2529;Insumo;10; ETIQUETA AUTOADHESIVA                   ;VWA;;;;;1; UN   ;; ET-SATO-50X20  
2540;;Pieza Final;1;;;;;;;;;;2HP885901J     
2541;2540;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2542;2540;Insumo;2; ESPUMA APOYACAB CTRL WEU                ;;;;;;1; UN   ;; 1086600X       
2543;2540;Insumo;3; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2544;2540;Insumo;4; FUNDA 2HP885901J AMAROK CENTRAL TEP BIZO;;;;;;1; UN   ;; FUN-2HP-901J   
2545;;Pieza Final;1;;VWA;;;;;;;;2HP885901J ICE 
2546;2545;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;VWA;;;;;1; UN   ;; 1058174X       
2547;2545;Insumo;2; Perfil S L120 x W13.2 mm (RPU)          ;VWA;;;;;1; UN   ;; 1071474X       
2548;2545;Insumo;3; Perfil S L140 x W13.2 mm (RPU)          ;VWA;;;;;1; UN   ;; 1071475X       
2549;2545;Insumo;4; Perfil S L50 x W13.2 mm (RPU)           ;VWA;;;;;2; UN   ;; 1071476X       
2550;2545;Insumo;5; ESPUMA APOYACAB CTRL WEU                ;VWA;;;;;1; UN   ;; 1086600X       
2551;2545;Insumo;6; PLASTICO APOYACAB CTRL WEU              ;VWA;;;;;1; UN   ;; 1086601X       
2552;2545;Insumo;7; Hilo Schwarz 9224 150Tex=20/3Nm (RPU)   ;VWA;;;;;0.000303; KG   ;;8301093
2553;2545;Insumo;8; Hilo Schwarz 9224 100Tex=30/3Nm (RPU)   ;VWA;;;;;7.7; MTS  ;;8301094
2554;2545;Insumo;9; ETIQUETA AUTOADHESIVA                   ;VWA;;;;;1; UN   ;; ET-SATO-50X20  
2555;2545;Insumo;10; Acella FK BK #2191 - TITANSCHWARZ BPE 2,;VWA;;;;;0.11; MTL  ;; V8080101I1600A 
2556;;Pieza Final;1;;;;;;;;;;2HP885901K L18 
2557;2556;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2558;2556;Insumo;2; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2559;2556;Insumo;3; ESPUMA APOYACAB LAT WEU                 ;;;;;;1; UN   ;; 1087001X       
2560;2556;Insumo;4; FUNDA 2HP885901K L18                    ;;;;;;1; UN   ;; FUN-2HP-901K-L1
2561;;Pieza Final;1;;;;;;;;;;2HP885901L ICE 
2562;2561;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2563;2561;Insumo;2; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2564;2561;Insumo;3; ESPUMA APOYACAB LAT WEU                 ;;;;;;1; UN   ;; 1087001X       
2565;2561;Insumo;4; FUNDA 2HP885901L ICE                    ;;;;;;1; UN   ;; FUN-2HP-901L-IC
2566;;Pieza Final;1;;;;;;;;;;2HP885901M L18 
2567;2566;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2568;2566;Insumo;2; ESPUMA APOYACAB CTRL WEU                ;;;;;;1; UN   ;; 1086600X       
2569;2566;Insumo;3; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2570;2566;Insumo;4; FUNDA 2HP885901M L18                    ;;;;;;1; UNI  ;; FUN-2HP-901M-L1
2571;;Pieza Final;1;;;;;;;;;;2HP885901N ICE 
2572;2571;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2573;2571;Insumo;2; ESPUMA APOYACAB CTRL WEU                ;;;;;;1; UN   ;; 1086600X       
2574;2571;Insumo;3; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2575;2571;Insumo;4; FUNDA 2HP885901N ICE                    ;;;;;;1; UN   ;; FUN-2HP-901N-IC
2576;;Pieza Final;1;;;;;;;;;;2HT-857-115-DEC
2577;2576;Insumo;1; BLENDE DEKOR LH                         ;;;;;;1; UN   ;; 2HT.857.115    
2578;2576;Insumo;2; RETICULANTE GV X 0.6 KG                 ;;;;;;8.3e-05; BO   ;; AD - REGV0.6   
2579;2576;Insumo;3; ADHESIVO NC X 18 LTS FENOCLOR           ;;;;;;8.3e-05; BI   ;; AD-ADNC18      
2580;2576;Insumo;4; FUNDA 2HT857115 DEC IP DECORATIVE TRIM W;;;;;;1; UN   ;; FUN-2HT-115-DEC
2581;;Pieza Final;1;;;;;;;;;;2HT-857-115-HOA
2582;2581;Insumo;1; BLENDE DEKOR LH                         ;;;;;;1; UN   ;; 2HT.857.115    
2583;2581;Insumo;2; RETICULANTE GV X 0.6 KG                 ;;;;;;8.3e-05; BO   ;; AD - REGV0.6   
2584;2581;Insumo;3; ADHESIVO NC X 18 LTS FENOCLOR           ;;;;;;8.3e-05; BI   ;; AD-ADNC18      
2585;2581;Insumo;4; FUNDA 2HT857115 HOA IP DECORATIVE TRIM W;;;;;;1; UN   ;; FUN-2HT-115-HOA
2586;;Pieza Final;1;;;;;;;;;;2HT-857-115-YZM
2587;2586;Insumo;1; BLENDE DEKOR LH                         ;;;;;;1; UN   ;; 2HT.857.115    
2588;2586;Insumo;2; RETICULANTE GV X 0.6 KG                 ;;;;;;8.3e-05; BO   ;; AD - REGV0.6   
2589;2586;Insumo;3; ADHESIVO NC X 18 LTS FENOCLOR           ;;;;;;8.3e-05; BI   ;; AD-ADNC18      
2590;2586;Insumo;4; FUNDA 2HT857115 YZM IP DECORATIVE TRIM W;;;;;;1; UN   ;; FUN-2HT-115-YZM
2591;;Pieza Final;1;;;;;;;;;;2HT-857-116-DEC
2592;2591;Insumo;1; BLENDE DEKOR RH POS1                    ;;;;;;1; UN   ;; 2HT.857.116.PO1
2593;2591;Insumo;2; BLENDE DEKOR RH POS 2                   ;;;;;;1; UN   ;; 2HT.857.116.PO2
2594;2591;Insumo;3; BLENDE DEJOR RH POS4                    ;;;;;;1; UN   ;; 2HT.857.116.PO4
2595;2591;Insumo;4; RETICULANTE GV X 0.6 KG                 ;;;;;;8.3e-05; BO   ;; AD - REGV0.6   
2596;2591;Insumo;5; ADHESIVO NC X 18 LTS FENOCLOR           ;;;;;;8.3e-05; BI   ;; AD-ADNC18      
2597;2591;Insumo;6; FUNDA 2HT857116 DEC IP DECORATIVE TRIM W;;;;;;1; UN   ;; FUN-2HT-116-DEC
2598;;Pieza Final;1;;;;;;;;;;2HT-857-116-HOA
2599;2598;Insumo;1; BLENDE DEKOR RH POS1                    ;;;;;;1; UN   ;; 2HT.857.116.PO1
2600;2598;Insumo;2; BLENDE DEKOR RH POS 2                   ;;;;;;1; UN   ;; 2HT.857.116.PO2
2601;2598;Insumo;3; BLENDE DEJOR RH POS4                    ;;;;;;1; UN   ;; 2HT.857.116.PO4
2602;2598;Insumo;4; RETICULANTE GV X 0.6 KG                 ;;;;;;8.3e-05; BO   ;; AD - REGV0.6   
2603;2598;Insumo;5; ADHESIVO NC X 18 LTS FENOCLOR           ;;;;;;8.3e-05; BI   ;; AD-ADNC18      
2604;2598;Insumo;6; FUNDA 2HT857116 HOA IP DECORATIVE TRIM W;;;;;;1; UN   ;; FUN-2HT-116-HOA
2605;;Pieza Final;1;;;;;;;;;;2HT-857-116-YZM
2606;2605;Insumo;1; BLENDE DEKOR RH POS1                    ;;;;;;1; UN   ;; 2HT.857.116.PO1
2607;2605;Insumo;2; BLENDE DEKOR RH POS 2                   ;;;;;;1; UN   ;; 2HT.857.116.PO2
2608;2605;Insumo;3; BLENDE DEJOR RH POS4                    ;;;;;;1; UN   ;; 2HT.857.116.PO4
2609;2605;Insumo;4; RETICULANTE GV X 0.6 KG                 ;;;;;;8.3e-05; BO   ;; AD - REGV0.6   
2610;2605;Insumo;5; ADHESIVO NC X 18 LTS FENOCLOR           ;;;;;;8.3e-05; BI   ;; AD-ADNC18      
2611;2605;Insumo;6; FUNDA 2HT857116 YZM IP DECORATIVE TRIM W;;;;;;1; UN   ;; FUN-2HT-116-YZM
2612;;Pieza Final;1;;;;;;;;;;2HT-885-900-9NY
2613;2612;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2614;2612;Insumo;2; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2615;2612;Insumo;3; ESPUMA APC CENTRAL VW AMAROK            ;;;;;;1; UN   ;; 5J0885931B     
2616;2612;Insumo;4; FUNDA 2HT885900 9NY APC AMAROK CENTRAL  ;;;;;;1; UN   ;; FUN-2HT-900-9NY
2617;;Pieza Final;1;;;;;;;;;;2HT-885-900A-OH
2618;2617;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2619;2617;Insumo;2; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2620;2617;Insumo;3; ESPUMA APC CENTRAL VW AMAROK            ;;;;;;1; UN   ;; 5J0885931B     
2621;2617;Insumo;4; FUNDA 2HT885900A OHE APC AMAROK CENTRAL ;;;;;;1; UN   ;; FUN-2HT-900A-OH
2622;;Pieza Final;1;;;;;;;;;;2HT-885-900B-YZ
2623;2622;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2624;2622;Insumo;2; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2625;2622;Insumo;3; ESPUMA APC CENTRAL VW AMAROK            ;;;;;;1; UN   ;; 5J0885931B     
2626;2622;Insumo;4; FUNDA 2HT885900B YZM APC AMAROK CENTRAL ;;;;;;1; UN   ;; FUN-2HT-900B-YZ
2627;;Pieza Final;1;;;;;;;;;;2HT-885-901-9NY
2628;2627;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2629;2627;Insumo;2; ESPUMA APC LATERAL VW AMAROK (88)       ;;;;;;1; UN   ;; 2H7885931      
2630;2627;Insumo;3; FUNDA APC AMAROK LATERAL                ;;;;;;1; UN   ;; FUN-2HT-901-9NY
2631;;Pieza Final;1;;;;;;;;;;2HT-885-901A-OH
2632;2631;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2633;2631;Insumo;2; ESPUMA APC LATERAL VW AMAROK (88)       ;;;;;;1; UN   ;; 2H7885931      
2634;2631;Insumo;3; FUNDA APC AMAROK LATERAL                ;;;;;;1; UN   ;; FUN-2HT-901A-OH
2635;;Pieza Final;1;;;;;;;;;;2HT-885-901B-YZ
2636;2635;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2637;2635;Insumo;2; ESPUMA APC LATERAL VW AMAROK (88)       ;;;;;;1; UN   ;; 2H7885931      
2638;2635;Insumo;3; FUNDA 2HT885901B YZM FUNDA LATERAL AMARO;;;;;;1; UN   ;; FUN-2HT-901B-YZ
2639;;Pieza Final;1;;;;;;;;;;2HT.885.900.CL 
2640;2639;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2641;2639;Insumo;2; Perfil S L120 x W13.2 mm (RPU)          ;;;;;;1; UN   ;; 1071474X       
2642;2639;Insumo;3; Perfil S L140 x W13.2 mm (RPU)          ;;;;;;1; UN   ;; 1071475X       
2643;2639;Insumo;4; Perfil S L50 x W13.2 mm (RPU)           ;;;;;;2; UN   ;; 1071476X       
2644;2639;Insumo;5; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2645;2639;Insumo;6; ESPUMA APC CENTRAL VW AMAROK            ;;;;;;1; UN   ;; 5J0885931B     
2646;2639;Insumo;7; LOOP SATIN 1,5MM + TL / PUR D40 +/- 5 KG;;;;;;0.129; MTL  ;; 8438P076948    
2647;2639;Insumo;8; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2648;2639;Insumo;9; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;0.00046; KG   ;; FX483TK-12088E 
2649;;Pieza Final;1;;;;;;;;;;2HT.885.900.HL 
2650;2649;Insumo;1; ESTRUCTURA APOYACAB CTRL WEU            ;;;;;;1; UN   ;; 1058174X       
2651;2649;Insumo;2; Perfil S L120 x W13.2 mm (RPU)          ;;;;;;1; UN   ;; 1071474X       
2652;2649;Insumo;3; Perfil S L140 x W13.2 mm (RPU)          ;;;;;;1; UN   ;; 1071475X       
2653;2649;Insumo;4; Perfil S L50 x W13.2 mm (RPU)           ;;;;;;2; UN   ;; 1071476X       
2654;2649;Insumo;5; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2655;2649;Insumo;6; SANLEATHER III IS LE CL43 EXP PRT S085 L;;;;;;0.112; MTL  ;; 124.603.0157-0 
2656;2649;Insumo;7; ESPUMA APC CENTRAL VW AMAROK            ;;;;;;1; UN   ;; 5J0885931B     
2657;2649;Insumo;8; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2658;2649;Insumo;9; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;0.00046; KG   ;; FX483TK-12088E 
2659;;Pieza Final;1;;;;;;;;;;2HT.885.900.TL 
2660;2659;Insumo;1; Perfil S L120 x W13.2 mm (RPU)          ;;;;;;1; UN   ;; 1071474X       
2661;2659;Insumo;2; Perfil S L140 x W13.2 mm (RPU)          ;;;;;;1; UN   ;; 1071475X       
2662;2659;Insumo;3; Perfil S L50 x W13.2 mm (RPU)           ;;;;;;2; UN   ;; 1071476X       
2663;2659;Insumo;4; PLASTICO APOYACAB CTRL WEU              ;;;;;;1; UN   ;; 1086601X       
2664;2659;Insumo;5; SANLEATHER III IS LE CL43 EXP PRT S085 L;;;;;;0.113; MTL  ;; 124.603.0157-0 
2665;2659;Insumo;6; ESPUMA APC CENTRAL VW AMAROK            ;;;;;;1; UN   ;; 5J0885931B     
2666;2659;Insumo;7; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2667;;Pieza Final;1;;;;;;;;;;2HT.885.901.A.C
2668;2667;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2669;2667;Insumo;2; Perfil J L40 x W21,2 mm (RPU)           ;;;;;;2; UN   ;; 1093000X       
2670;2667;Insumo;3; Perfil J L140 x W21,2 mm (RPU)          ;;;;;;1; UN   ;; 1094904X       
2671;2667;Insumo;4; Perfil Plano L220 x W12 mm (RPU)        ;;;;;;1; UN   ;; 1109900X       
2672;2667;Insumo;5; ESPUMA APC LATERAL VW AMAROK (88)       ;;;;;;1; UN   ;; 2H7885931      
2673;2667;Insumo;6; LOOP SATIN 1,5MM + TL / PUR D40 +/- 5 KG;;;;;;0.123; MTL  ;; 8438P076948    
2674;2667;Insumo;7; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2675;2667;Insumo;8; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;4.77e-05; KG   ;; FX483TK-12088E 
2676;;Pieza Final;1;;;;;;;;;;2HT.885.901.B.H
2677;2676;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2678;2676;Insumo;2; Perfil J L40 x W21,2 mm (RPU)           ;;;;;;2; UN   ;; 1093000X       
2679;2676;Insumo;3; Perfil J L140 x W21,2 mm (RPU)          ;;;;;;1; UN   ;; 1094904X       
2680;2676;Insumo;4; Perfil Plano L220 x W12 mm (RPU)        ;;;;;;1; UN   ;; 1109900X       
2681;2676;Insumo;5; SANLEATHER III IS LE CL43 EXP PRT S085 L;;;;;;0.1058; MTL  ;; 124.603.0157-0 
2682;2676;Insumo;6; ESPUMA APC LATERAL VW AMAROK (88)       ;;;;;;1; UN   ;; 2H7885931      
2683;2676;Insumo;7; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2684;2676;Insumo;8; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;0.0004775; KG   ;; FX483TK-12088E 
2685;;Pieza Final;1;;;;;;;;;;2HT.885.901.TL 
2686;2685;Insumo;1; ESTRUCTURA APOYACAB LAT WEU (V12EZ3)    ;;;;;;1; UN   ;; 1058173X-04    
2687;2685;Insumo;2; Perfil J L40 x W21,2 mm (RPU)           ;;;;;;2; UN   ;; 1093000X       
2688;2685;Insumo;3; Perfil J L140 x W21,2 mm (RPU)          ;;;;;;1; UN   ;; 1094904X       
2689;2685;Insumo;4; Perfil Plano L220 x W12 mm (RPU)        ;;;;;;1; UN   ;; 1109900X       
2690;2685;Insumo;5; SANLEATHER III IS LE CL43 EXP PRT S085 L;;;;;;0.1058; MTL  ;; 124.603.0157-0 
2691;2685;Insumo;6; ESPUMA APC LATERAL VW AMAROK (88)       ;;;;;;1; UN   ;; 2H7885931      
2692;2685;Insumo;7; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2693;;Pieza Final;1;;;;;;;;;;2HT853839      
2694;2693;Insumo;1; CAJA CARTON 60 x 40 x 40                ;;;;;;0.00167; UN   ;; C.C. 60 40 40  
2695;2693;Insumo;2; ETIQUETA TERMICA 100X60 IMPRESORA SATO  ;;;;;;2e-06; ROLL ;; ET-SATO-100X60 
2696;2693;Insumo;3; HIGH PERFOMANCE PROTECTIVE FILM         ;;;;;;0.0012755; ROLL ;; PU6595E        
2697;;Pieza Final;1;;;;;;;;;;2HT857115 DEC  
2698;2697;Insumo;1; SANLEATHER III IS LE CL43 EXP VRD S508 L;;;;;;0.0108; MTL  ;; 124.544.0077-5 
2699;2697;Insumo;2; BLENDE DEKOR LH                         ;;;;;;1; UN   ;; 2HT.857.115    
2700;2697;Insumo;3; BANDEJA CHICA 505X310X70                ;;;;;;0.17; UNI  ;;8560
2701;2697;Insumo;4; SEPARADOR X 5 CHICO 355 X 70            ;;;;;;0.84; UNI  ;;8562
2702;2697;Insumo;5; ADHESIVO FA X 18 L.                     ;;;;;;0.00102; BI   ;; AD - ADFA15    
2703;2697;Insumo;6; RETICULANTE GV X 0.6 KG                 ;;;;;;0.00102; BO   ;; AD - REGV0.6   
2704;2697;Insumo;7; ETIQUETA TERMICA 100X60 IMPRESORA SATO  ;;;;;;5e-05; ROLL ;; ET-SATO-100X60 
2705;2697;Insumo;8; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2706;2697;Insumo;9; HILO FLINT GRAY 30/3 16-5803            ;;;;;;0.000109; KG   ;; FX284-12088E   
2707;2697;Insumo;10; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;6.3e-05; KG   ;; FX483TK-12088E 
2708;2697;Insumo;11; PRIMER PPBL 4 - PARTE A X 5 LTS         ;;;;;;0.000926; BI   ;; PPBL - 3A      
2709;2697;Insumo;12; PRIMER PPBL 4 - PARTE B X 180L          ;;;;;;0.000926; BI   ;; PPBL - 3B      
2710;;Pieza Final;1;;;;;;;;;;2HT857115 HOA  
2711;2710;Insumo;1; SANLEATHER III IS LE CL43 EXP CNZ S737 L;;;;;;0.0108; MTL  ;; 124.544.0076-3 
2712;2710;Insumo;2; BLENDE DEKOR LH                         ;;;;;;1; UN   ;; 2HT.857.115    
2713;2710;Insumo;3; BANDEJA CHICA 505X310X70                ;;;;;;0.17; UNI  ;;8560
2714;2710;Insumo;4; SEPARADOR X 5 CHICO 355 X 70            ;;;;;;0.84; UNI  ;;8562
2715;2710;Insumo;5; ADHESIVO FA X 18 L.                     ;;;;;;0.00102; BI   ;; AD - ADFA15    
2716;2710;Insumo;6; RETICULANTE GV X 0.6 KG                 ;;;;;;0.00102; BO   ;; AD - REGV0.6   
2717;2710;Insumo;7; ETIQUETA TERMICA 100X60 IMPRESORA SATO  ;;;;;;5e-05; ROLL ;; ET-SATO-100X60 
2718;2710;Insumo;8; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2719;2710;Insumo;9; HILO FLINT GRAY 30/3 16-5803            ;;;;;;0.000109; KG   ;; FX284-12088E   
2720;2710;Insumo;10; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;6.3e-05; KG   ;; FX483TK-12088E 
2721;2710;Insumo;11; PRIMER PPBL 4 - PARTE A X 5 LTS         ;;;;;;0.000926; BI   ;; PPBL - 3A      
2722;2710;Insumo;12; PRIMER PPBL 4 - PARTE B X 180L          ;;;;;;0.000926; BI   ;; PPBL - 3B      
2723;;Pieza Final;1;;;;;;;;;;2HT857115 YZM  
2724;2723;Insumo;1; SANLEATHER III IS LE CL43 EXP PRT S085 L;;;;;;0.0108; MTL  ;; 124.544.0075-1 
2725;2723;Insumo;2; BLENDE DEKOR LH                         ;;;;;;1; UN   ;; 2HT.857.115    
2726;2723;Insumo;3; BANDEJA CHICA 505X310X70                ;;;;;;0.17; UNI  ;;8560
2727;2723;Insumo;4; SEPARADOR X 5 CHICO 355 X 70            ;;;;;;0.84; UNI  ;;8562
2728;2723;Insumo;5; ADHESIVO FA X 18 L.                     ;;;;;;0.00102; BI   ;; AD - ADFA15    
2729;2723;Insumo;6; RETICULANTE GV X 0.6 KG                 ;;;;;;0.00102; BO   ;; AD - REGV0.6   
2730;2723;Insumo;7; ETIQUETA TERMICA 100X60 IMPRESORA SATO  ;;;;;;5e-05; ROLL ;; ET-SATO-100X60 
2731;2723;Insumo;8; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2732;2723;Insumo;9; HILO FLINT GRAY 30/3 16-5803            ;;;;;;0.000109; KG   ;; FX284-12088E   
2733;2723;Insumo;10; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;6.3e-05; KG   ;; FX483TK-12088E 
2734;2723;Insumo;11; PRIMER PPBL 4 - PARTE A X 5 LTS         ;;;;;;0.000926; BI   ;; PPBL - 3A      
2735;2723;Insumo;12; PRIMER PPBL 4 - PARTE B X 180L          ;;;;;;0.000926; BI   ;; PPBL - 3B      
2736;;Pieza Final;1;;;;;;;;;;2HT857116 DEC  
2737;2736;Insumo;1; SANLEATHER III IS LE CL43 EXP VRD S508 L;;;;;;0.1272; MTL  ;; 124.544.0077-5 
2738;2736;Insumo;2; BLENDE DEKOR RH POS1                    ;;;;;;1; UN   ;; 2HT.857.116.PO1
2739;2736;Insumo;3; BLENDE DEKOR RH POS 2                   ;;;;;;1; UN   ;; 2HT.857.116.PO2
2740;2736;Insumo;4; BLENDE DEJOR RH POS4                    ;;;;;;1; UN   ;; 2HT.857.116.PO4
2741;2736;Insumo;5; BANDEJA GRANDE 1080 X 535 X 70          ;;;;;;0.17; UNI  ;;8559
2742;2736;Insumo;6; SEPARADOR X 5 GRANDE 1080 X 70          ;;;;;;0.84; UNI  ;;8561
2743;2736;Insumo;7; ADHESIVO FA X 18 L.                     ;;;;;;0.001265; BI   ;; AD - ADFA15    
2744;2736;Insumo;8; RETICULANTE GV X 0.6 KG                 ;;;;;;0.001265; BO   ;; AD - REGV0.6   
2745;2736;Insumo;9; ETIQUETA TERMICA 100X60 IMPRESORA SATO  ;;;;;;5e-05; ROLL ;; ET-SATO-100X60 
2746;2736;Insumo;10; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2747;2736;Insumo;11; HILO FLINT GRAY 30/3 16-5803            ;;;;;;0.00038; KG   ;; FX284-12088E   
2748;2736;Insumo;12; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;0.000286; KG   ;; FX483TK-12088E 
2749;2736;Insumo;13; PRIMER PPBL 4 - PARTE A X 5 LTS         ;;;;;;0.00351; BI   ;; PPBL - 3A      
2750;2736;Insumo;14; PRIMER PPBL 4 - PARTE B X 180L          ;;;;;;0.00351; BI   ;; PPBL - 3B      
2751;;Pieza Final;1;;;;;;;;;;2HT857116 HOA  
2752;2751;Insumo;1; SANLEATHER III IS LE CL43 EXP CNZ S737 L;;;;;;0.1272; MTL  ;; 124.544.0076-3 
2753;2751;Insumo;2; BLENDE DEKOR RH POS1                    ;;;;;;1; UN   ;; 2HT.857.116.PO1
2754;2751;Insumo;3; BLENDE DEKOR RH POS 2                   ;;;;;;1; UN   ;; 2HT.857.116.PO2
2755;2751;Insumo;4; BLENDE DEJOR RH POS4                    ;;;;;;1; UN   ;; 2HT.857.116.PO4
2756;2751;Insumo;5; BANDEJA GRANDE 1080 X 535 X 70          ;;;;;;0.17; UNI  ;;8559
2757;2751;Insumo;6; SEPARADOR X 5 GRANDE 1080 X 70          ;;;;;;0.84; UNI  ;;8561
2758;2751;Insumo;7; ADHESIVO FA X 18 L.                     ;;;;;;0.001265; BI   ;; AD - ADFA15    
2759;2751;Insumo;8; RETICULANTE GV X 0.6 KG                 ;;;;;;0.001265; BO   ;; AD - REGV0.6   
2760;2751;Insumo;9; ETIQUETA TERMICA 100X60 IMPRESORA SATO  ;;;;;;5e-05; ROLL ;; ET-SATO-100X60 
2761;2751;Insumo;10; ETIQUETA AUTOADHESIVA                   ;;;;;;1; UN   ;; ET-SATO-50X20  
2762;2751;Insumo;11; HILO FLINT GRAY 30/3 16-5803            ;;;;;;0.00038; KG   ;; FX284-12088E   
2763;2751;Insumo;12; HILO FLINTGREY AMAROK PA II TEX158-20/3 ;;;;;;0.000286; KG   ;; FX483TK-12088E 
2764;2751;Insumo;13; PRIMER PPBL 4 - PARTE A X 5 LTS         ;;;;;;0.00351; BI   ;; PPBL - 3A      
2765;2751;Insumo;14; PRIMER PPBL 4 - PARTE B X 180L          ;;;;;;0.00351; BI   ;; PPBL - 3B      
2766;;Pieza Final;1;;;;;;;;;;2HT857116 YZM  
2767;2766;Insumo;1; SANLEATHER III IS LE CL43 EXP PRT S085 L;;;;;;0.1272; MTL  ;; 124.544.0075-1 
2768;2766;Insumo;2; BLENDE DEKOR RH POS1                    ;;;;;;1; UN   ;; 2HT.857.116.PO1
2769;2766;Insumo;3; BLENDE DEKOR RH POS 2                   ;;;;;;1; UN   ;; 2HT.857.116.PO2
